12 1 1.40743041587057e+05
12 2 3.29465447244942e+05
12 3 6.43294015746670e+05
12 4 1.11410855822191e+06
12 5 1.77376241714693e+06
12 6 2.65406362610203e+06
12 7 3.78677923067194e+06
12 8 5.20364229865878e+06
12 9 6.93635827193490e+06
12 10 9.01661017500149e+06
12 11 1.14760627740124e+07
12 12 0.00000000000000e+00
12 13 1.76591569723900e+07
12 14 2.14460633072540e+07
12 15 2.57387035991485e+07
12 16 3.05686893927043e+07
12 17 3.59676261762206e+07
12 18 4.19671142953200e+07
12 19 4.85987497065930e+07
12 20 5.58941246028483e+07
12 21 6.38848279347356e+07
12 22 7.26024458481953e+07
12 23 8.20785620531733e+07
12 24 9.23447581359149e+07
12 25 1.03432613824675e+08
12 26 1.15373707216851e+08
12 27 1.28199614973983e+08
12 28 1.41941912489820e+08
12 29 1.56632174035994e+08
13 0 3.81619166754433e+04
13 1 1.74044180542141e+05
13 2 4.06586417035119e+05
13 3 7.93083226949979e+05
13 4 1.37276105079268e+06
13 5 2.18482063660210e+06
13 6 3.26841033173524e+06
13 7 4.66262972253289e+06
13 8 6.40653732382491e+06
13 9 8.53915784724201e+06
13 10 1.10994882891115e+07
13 11 1.41265028644976e+07
13 12 1.76591569723900e+07
13 13 0.00000000000000e+00
13 14 2.63971298104596e+07
13 15 3.16802909973746e+07
13 16 3.76247804181326e+07
13 17 4.42694966745370e+07
13 18 5.16533316484406e+07
13 19 5.98151714582640e+07
13 20 6.87938972571426e+07
13 21 7.86283859024147e+07
13 22 8.93575105199249e+07
13 23 1.01020140981960e+08
13 24 1.13655144313875e+08
13 25 1.27301385041549e+08
13 26 1.41997725489579e+08
13 27 1.57783026038270e+08
13 28 1.74696145345917e+08
13 29 1.92775940542089e+08
14 0 4.63355965792193e+04
14 1 2.12200932372091e+05
14 2 4.94858429541514e+05
14 3 9.64440389231442e+05
14 4 1.66856974057645e+06
14 5 2.65484600453617e+06
14 6 3.97080910122007e+06
14 7 5.66394191728442e+06
14 8 7.78167857027829e+06
14 9 1.03714125815137e+07
14 10 1.34805038670665e+07
14 11 1.71562844850955e+07
14 12 2.14460633072540e+07
14 13 2.63971298104596e+07
14 14 0.00000000000000e+00
14 15 3.84722047470768e+07
14 16 4.56907202321097e+07
14 17 5.37595412865397e+07
14 18 6.27258969999986e+07
14 19 7.26370090702811e+07
14 20 8.35400927992278e+07
14 21 9.54823579323352e+07
14 22 1.08511009369885e+08
14 23 1.22673247771951e+08
14 24 1.38016270075365e+08
14 25 1.54587269937237e+08
14 26 1.72433438117056e+08
14 27 1.91601962807187e+08
14 28 2.12140029919696e+08
14 29 2.34094823336566e+08
15 0 5.56019425464130e+04
15 1 2.55542367350084e+05
15 2 5.95031968155417e+05
15 3 1.15881178838903e+06
15 4 2.00402094024080e+06
15 5 3.18777914012519e+06
15 6 4.76713929285160e+06
15 7 6.79908855660063e+06
15 8 9.34055705719919e+06
15 9 1.24484269397402e+07
15 10 1.61795402760036e+07
15 11 2.05907056552524e+07
15 12 2.57387035991485e+07
15 13 3.16802909973746e+07
15 14 3.84722047470768e+07
15 15 0.00000000000000e+00
15 16 5.48338763913928e+07
15 17 6.45170326014693e+07
15 18 7.52773155761299e+07
15 19 8.71713982221521e+07
15 20 1.00255945375551e+08
15 21 1.14587614833787e+08
15 22 1.30223058234000e+08
15 23 1.47218921803410e+08
15 24 1.65631847003129e+08
15 25 1.85518471082644e+08
15 26 2.06935427559252e+08
15 27 2.29939346634178e+08
15 28 2.54586855554899e+08
15 29 2.80934578932168e+08
16 0 6.60295095263789e+04
16 1 3.04397550226792e+05
16 2 7.07857492910054e+05
16 3 1.37764363734227e+06
16 4 2.38160078220335e+06
16 5 3.78756028509923e+06
16 6 5.66327956519838e+06
16 7 8.07644119881824e+06
16 8 1.10946619400796e+07
16 9 1.47855026128627e+07
16 10 1.92164769383497e+07
16 11 2.44550589918942e+07
16 12 3.05686893927043e+07
16 13 3.76247804181326e+07
16 14 4.56907202321097e+07
16 15 5.48338763913928e+07
16 16 0.00000000000000e+00
16 17 7.66212219722205e+07
16 18 8.94000674376500e+07
16 19 1.03525445115482e+08
16 20 1.19064654957595e+08
16 21 1.36084988160238e+08
16 22 1.54653728229782e+08
16 23 1.74838151897069e+08
16 24 1.96705529904917e+08
16 25 2.20323127688860e+08
16 26 2.45758205967798e+08
16 27 2.73078021258329e+08
16 28 3.02349826324003e+08
16 29 3.33640870569559e+08
17 0 7.76868548980200e+04
17 1 3.59095541576405e+05
17 2 8.34085445820655e+05
17 3 1.62238209197696e+06
17 4 2.80379525610368e+06
17 5 4.45812937899237e+06
17 6 6.66510801116229e+06
17 7 9.50437043717138e+06
17 8 1.30554808420587e+07
17 9 1.73979389938295e+07
17 10 2.26111899860474e+07
17 11 2.87746325763100e+07
17 12 3.59676261762206e+07
17 13 4.42694966745370e+07
17 14 5.37595412865397e+07
17 15 6.45170326014693e+07
17 16 7.66212219722205e+07
17 17 0.00000000000000e+00
17 18 1.05186610767343e+08
17 19 1.21806230224511e+08
17 20 1.40089391579699e+08
17 21 1.60115274956569e+08
17 22 1.81963051033193e+08
17 23 2.05711882138964e+08
17 24 2.31440923202818e+08
17 25 2.59229322575767e+08
17 26 2.89156222746975e+08
17 27 3.21300760969230e+08
17 28 3.55742069806985e+08
17 29 3.92559277618567e+08
18 0 9.06425377929072e+04
18 1 4.19965398766561e+05
18 2 9.74466254822987e+05
18 3 1.89447326303033e+06
18 4 3.27309023730980e+06
18 5 5.20342611710590e+06
18 6 7.77850226240902e+06
18 7 1.10912460715498e+07
18 8 1.52345001171715e+07
18 9 2.03010335591427e+07
18 10 2.63835527891737e+07
18 11 3.35747106599105e+07
18 12 4.19671142953200e+07
18 13 5.16533316484406e+07
18 14 6.27258969999986e+07
18 15 7.52773155761299e+07
18 16 8.94000674376500e+07
18 17 1.05186610767343e+08
18 18 0.00000000000000e+00
18 19 1.42120811493064e+08
18 20 1.63453298967400e+08
18 21 1.86819241840712e+08
18 22 2.12311023433882e+08
18 23 2.40021016927980e+08
18 24 2.70041586490249e+08
18 25 3.02465088254092e+08
18 26 3.37383871174939e+08
18 27 3.74890277780114e+08
18 28 4.15076644827673e+08
18 29 4.58035303887791e+08
19 0 1.04965118632890e+05
19 1 4.87336176669903e+05
19 2 1.12975033672247e+06
19 3 2.19536322512574e+06
19 4 3.79197150886558e+06
19 5 6.02738999564238e+06
19 6 9.00933957152637e+06
19 7 1.28454372449064e+07
19 8 1.76432050612460e+07
19 9 2.35100821770126e+07
19 10 3.05534363860959e+07
19 11 3.88805742425707e+07
19 12 4.85987497065930e+07
19 13 5.98151714582640e+07
19 14 7.26370090702811e+07
19 15 8.71713982221521e+07
19 16 1.03525445115482e+08
19 17 1.21806230224511e+08
19 18 1.42120811493064e+08
19 19 0.00000000000000e+00
19 20 1.89279497654282e+08
19 21 2.16337628523809e+08
19 22 2.45857611278653e+08
19 23 2.77946425361295e+08
19 24 3.12711039376688e+08
19 25 3.50258412245402e+08
19 26 3.90695494213708e+08
19 27 4.34129227741169e+08
19 28 4.80666548282642e+08
19 29 5.30414384980112e+08
20 0 1.20723158806942e+05
20 1 5.61536928194420e+05
20 2 1.30068809943282e+06
20 3 2.52649802372430e+06
20 4 4.36292477857428e+06
20 5 6.93396034720372e+06
20 6 1.03634968772541e+07
20 7 1.47753125525064e+07
20 8 2.02930800821807e+07
20 9 2.70403793580306e+07
20 10 3.51407098358456e+07
20 11 4.47175015495087e+07
20 12 5.58941246028483e+07
20 13 6.87938972571426e+07
20 14 8.35400927992278e+07
20 15 1.00255945375551e+08
20 16 1.19064654957595e+08
20 17 1.40089391579699e+08
20 18 1.63453298967400e+08
20 19 1.89279497654282e+08
20 20 0.00000000000000e+00
20 21 2.48811150855633e+08
20 22 2.82762752895326e+08
20 23 3.19668945054956e+08
20 24 3.59652765722174e+08
20 25 4.02837241746552e+08
20 26 4.49345389618414e+08
20 27 4.99300216507491e+08
20 28 5.52824721180488e+08
20 29 6.10041894814884e+08
21 0 1.37985220440787e+05
21 1 6.42896704684792e+05
21 2 1.48802994369731e+06
21 3 2.88932368053527e+06
21 4 4.98843569243408e+06
21 5 7.92707636897346e+06
21 6 1.18468508567239e+07
21 7 1.68892401301266e+07
21 8 2.31956088384444e+07
21 9 3.09072184604861e+07
21 10 4.01652405086271e+07
21 11 5.11107684268506e+07
21 12 6.38848279347356e+07
21 13 7.86283859024147e+07
21 14 9.54823579323352e+07
21 15 1.14587614833787e+08
21 16 1.36084988160238e+08
21 17 1.60115274956569e+08
21 18 1.86819241840712e+08
21 19 2.16337628523809e+08
21 20 2.48811150855633e+08
21 21 0.00000000000000e+00
21 22 3.23186362074361e+08
21 23 3.65369385481842e+08
21 24 4.11070217348330e+08
21 25 4.60429487729662e+08
21 26 5.13587814441109e+08
21 27 5.70685804260520e+08
21 28 6.31864053993880e+08
21 29 6.97263151422623e+08
22 0 1.56819866229722e+05
22 1 7.31744556230196e+05
22 2 1.69252626442766e+06
22 3 3.28528619777017e+06
22 4 5.67098984530376e+06
22 5 9.01067714528522e+06
22 6 1.34652779676299e+07
22 7 1.91955877257860e+07
22 8 2.63622743524988e+07
22 9 3.51258918596121e+07
22 10 4.56468943267473e+07
22 11 5.80856486715745e+07
22 12 7.26024458481953e+07
22 13 8.93575105199249e+07
22 14 1.08511009369885e+08
22 15 1.30223058234000e+08
22 16 1.54653728229782e+08
22 17 1.81963051033193e+08
22 18 2.12311023433882e+08
22 19 2.45857611278653e+08
22 20 2.82762752895326e+08
22 21 3.23186362074361e+08
22 22 0.00000000000000e+00
22 23 4.15228530895807e+08
22 24 4.67166817299035e+08
22 25 5.23263028554705e+08
22 26 5.83676989009922e+08
22 27 6.48568510067626e+08
22 28 7.18097391412499e+08
22 29 7.92423422103413e+08
23 0 1.77295659315444e+05
23 1 8.28409531903501e+05
23 2 1.91492745175719e+06
23 3 3.71583156152159e+06
23 4 6.41307278944696e+06
23 5 1.01887016658452e+07
23 6 1.52246544825302e+07
23 7 2.17027227584962e+07
23 8 2.98045591043040e+07
23 9 3.97116910879503e+07
23 10 5.16055359655829e+07
23 11 6.56674143082070e+07
23 12 8.20785620531733e+07
23 13 1.01020140981960e+08
23 14 1.22673247771951e+08
23 15 1.47218921803410e+08
23 16 1.74838151897069e+08
23 17 2.05711882138964e+08
23 18 2.40021016927980e+08
23 19 2.77946425361295e+08
23 20 3.19668945054956e+08
23 21 3.65369385481842e+08
23 22 4.15228530895807e+08
23 23 0.00000000000000e+00
23 24 5.28145962712945e+08
23 25 5.91565713160686e+08
23 26 6.59867100453203e+08
23 27 7.33230815752736e+08
23 28 8.11837536573020e+08
23 29 8.95867928028369e+08
24 0 1.99481163194099e+05
24 1 9.33220679949806e+05
24 2 2.15598389187846e+06
24 3 4.18240574447240e+06
24 4 7.21717004143532e+06
24 5 1.14650888405616e+07
24 6 1.71308565169512e+07
24 7 2.44190123667066e+07
24 8 3.35339451088807e+07
24 9 4.46799069524526e+07
24 10 5.80610290221293e+07
24 11 7.38813358220653e+07
24 12 9.23447581359149e+07
24 13 1.13655144313875e+08
24 14 1.38016270075365e+08
24 15 1.65631847003129e+08
24 16 1.96705529904917e+08
24 17 2.31440923202818e+08
24 18 2.70041586490249e+08
24 19 3.12711039376688e+08
24 20 3.59652765722174e+08
24 21 4.11070217348330e+08
24 22 4.67166817299035e+08
24 23 5.28145962712945e+08
24 24 0.00000000000000e+00
24 25 6.65565363891623e+08
24 26 7.42412305828059e+08
24 27 8.24955169340718e+08
24 28 9.13397254831940e+08
24 29 1.00794184835284e+09
25 0 2.23444941646875e+05
25 1 1.04650704793668e+06
25 2 2.41644596771627e+06
25 3 4.68645470808738e+06
25 4 8.08576708777089e+06
25 5 1.28437775117006e+07
25 6 1.91897600525705e+07
25 7 2.73528234484990e+07
25 8 3.75619139810286e+07
25 9 5.00458296327047e+07
25 10 6.50332361570952e+07
25 11 8.27526823568174e+07
25 12 1.03432613824675e+08
25 13 1.27301385041549e+08
25 14 1.54587269937237e+08
25 15 1.85518471082644e+08
25 16 2.20323127688860e+08
25 17 2.59229322575767e+08
25 18 3.02465088254092e+08
25 19 3.50258412245402e+08
25 20 4.02837241746552e+08
25 21 4.60429487729662e+08
25 22 5.23263028554705e+08
25 23 5.91565713160686e+08
25 24 6.65565363891623e+08
25 25 0.00000000000000e+00
25 26 8.31566734904058e+08
25 27 9.24023988129119e+08
25 28 1.02308927713761e+09
25 29 1.12899032390054e+09
26 0 2.49255558687178e+05
26 1 1.16859768287600e+06
26 2 2.69706405947475e+06
26 3 5.22942440440354e+06
26 4 9.02134938950392e+06
26 5 1.43287064639287e+07
26 6 2.14072409564717e+07
26 7 3.05125226951561e+07
26 8 4.18999469896499e+07
26 9 5.58247487637790e+07
26 10 7.25420192153160e+07
26 11 9.23067218826452e+07
26 12 1.15373707216851e+08
26 13 1.41997725489579e+08
26 14 1.72433438117056e+08
26 15 2.06935427559252e+08
26 16 2.45758205967798e+08
26 17 2.89156222746975e+08
26 18 3.37383871174939e+08
26 19 3.90695494213708e+08
26 20 4.49345389618414e+08
26 21 5.13587814441109e+08
26 22 5.83676989009922e+08
26 23 6.59867100453203e+08
26 24 7.42412305828059e+08
26 25 8.31566734904058e+08
26 26 0.00000000000000e+00
26 27 1.03071966143395e+09
26 28 1.14122630305090e+09
26 29 1.25935846047046e+09
27 0 2.76981578520280e+05
27 1 1.29982163132436e+06
27 2 2.99858854508765e+06
27 3 5.81276077750694e+06
27 4 1.00264023860578e+07
27 5 1.59238144326672e+07
27 6 2.37891749972460e+07
27 7 3.39064766193625e+07
27 8 4.65595251036072e+07
27 9 6.20319535064914e+07
27 10 8.06072393283019e+07
27 11 1.02568721340054e+08
27 12 1.28199614973983e+08
27 13 1.57783026038270e+08
27 14 1.91601962807187e+08
27 15 2.29939346634178e+08
27 16 2.73078021258329e+08
27 17 3.21300760969230e+08
27 18 3.74890277780114e+08
27 19 4.34129227741169e+08
27 20 4.99300216507491e+08
27 21 5.70685804260520e+08
27 22 6.48568510067626e+08
27 23 7.33230815752736e+08
27 24 8.24955169340718e+08
27 25 9.24023988129119e+08
27 26 1.03071966143395e+09
27 27 0.00000000000000e+00
27 28 1.26812100345691e+09
27 29 1.39939133181148e+09
28 0 3.06691565512247e+05
28 1 1.44050793946635e+06
28 2 3.32176980059157e+06
28 3 6.43790976475890e+06
28 4 1.11034114984163e+07
28 5 1.76330401110864e+07
28 6 2.63414378585277e+07
28 7 3.75430515790247e+07
28 8 5.15521290306164e+07
28 9 6.86827326072423e+07
28 10 8.92487570019477e+07
28 11 1.13563946763350e+08
28 12 1.41941912489820e+08
28 13 1.74696145345917e+08
28 14 2.12140029919696e+08
28 15 2.54586855554899e+08
28 16 3.02349826324003e+08
28 17 3.55742069806985e+08
28 18 4.15076644827673e+08
28 19 4.80666548282642e+08
28 20 5.52824721180488e+08
28 21 6.31864053993880e+08
28 22 7.18097391412499e+08
28 23 8.11837536573020e+08
28 24 9.13397254831940e+08
28 25 1.02308927713761e+09
28 26 1.14122630305090e+09
28 27 1.26812100345691e+09
28 28 0.00000000000000e+00
28 29 1.54943398230260e+09
29 0 3.38454084166533e+05
29 1 1.59098565318725e+06
29 2 3.66735820044429e+06
29 3 7.10631729783421e+06
29 4 1.22548621318190e+07
29 5 1.94603221560273e+07
29 6 2.90699051504901e+07
29 7 4.14306137975584e+07
29 8 5.68892392505012e+07
29 9 7.57923744493615e+07
29 10 9.84864321920424e+07
29 11 1.25317663387318e+08
29 12 1.56632174035994e+08
29 13 1.92775940542089e+08
29 14 2.34094823336566e+08
29 15 2.80934578932168e+08
29 16 3.33640870569559e+08
29 17 3.92559277618567e+08
29 18 4.58035303887791e+08
29 19 5.30414384980112e+08
29 20 6.10041894814884e+08
29 21 6.97263151422623e+08
29 22 7.92423422103413e+08
29 23 8.95867928028369e+08
29 24 1.00794184835284e+09
29 25 1.12899032390054e+09
29 26 1.25935846047046e+09
29 27 1.39939133181148e+09
29 28 1.54943398230260e+09
29 29 0.00000000000000e+00
