0 0 0 0 -1.07429586587029e+01 
0 1 0 0 3.10122503674758e+00 
0 1 1 0 -5.96831036594608e+00 
0 1 1 1 -1.66547270492000e+01 
0 2 0 0 4.38579450693943e+00 
0 2 1 0 9.28451201037016e+00 
0 2 1 1 1.05583941833727e+01 
0 2 2 0 -5.84894415862715e+00 
0 2 2 1 -1.12562982815283e+01 
0 2 2 2 -1.11431667842979e+01 
0 3 0 0 -6.79444363410575e-01 
0 3 1 0 5.88416079171704e+00 
0 3 1 1 1.95025696904887e+01 
0 3 2 0 1.35917179915561e+01 
0 3 2 1 1.74381823137208e+01 
0 3 2 2 -1.23306569655993e+00 
0 3 3 0 -5.80119767569959e+00 
0 3 3 1 -1.11644101322913e+01 
0 3 3 2 -1.10522021574874e+01 
0 3 3 3 -1.10069986872513e+01 
1 0 0 0 -1.55061251837379e+01 
1 1 0 0 -5.96831036594608e+00 
1 1 1 0 -1.66547270492000e+01 
1 1 1 1 -6.85250449423438e+01 
1 2 0 0 9.28451201037016e+00 
1 2 1 0 1.05583941833727e+01 
1 2 1 1 1.79750653399422e+01 
1 2 2 0 -1.12562982815283e+01 
1 2 2 1 -3.79098232503612e+01 
1 2 2 2 -7.19940443093686e+01 
1 3 0 0 5.88416079171704e+00 
1 3 1 0 1.95025696904887e+01 
1 3 1 1 5.14561386106943e+01 
1 3 2 0 1.74381823137208e+01 
1 3 2 1 4.73432857730569e+01 
1 3 2 2 2.72899144537659e+01 
1 3 3 0 -1.11644101322913e+01 
1 3 3 1 -3.76003553054603e+01 
1 3 3 2 -5.31749324230291e+01 
1 3 3 3 -5.29574471254533e+01 
2 0 0 0 -8.74300631892311e-16 
2 1 0 0 -1.65433123093868e+01 
2 1 1 0 -3.18376193837084e+01 
2 1 1 1 -1.07225172375655e+02 
2 2 0 0 -5.84894415862715e+00 
2 2 1 0 -1.12562982815283e+01 
2 2 1 1 -3.79098232503612e+01 
2 2 2 0 -1.11431667842979e+01 
2 2 2 1 -7.19940443093686e+01 
2 2 2 2 -2.07745831411979e+02 
2 3 0 0 1.35917179915561e+01 
2 3 1 0 1.74381823137208e+01 
2 3 1 1 4.73432857730569e+01 
2 3 2 0 -1.23306569655993e+00 
2 3 2 1 2.72899144537659e+01 
2 3 2 2 3.93488625804926e+01 
2 3 3 0 -1.10522021574874e+01 
2 3 3 1 -5.31749324230291e+01 
2 3 3 2 -1.15809094340818e+02 
2 3 3 3 -1.90478219281664e+02 
3 0 0 0 8.15333236092690e+00 
3 1 0 0 -2.35366431668682e+00 
3 1 1 0 -2.71777745364230e+01 
3 1 1 1 -8.49934336581350e+01 
3 2 0 0 -2.08036499870756e+01 
3 2 1 0 -3.84351773445276e+01 
3 2 1 1 -1.13264316596301e+02 
3 2 2 0 -2.37805527193701e+01 
3 2 2 1 -1.32720515635395e+02 
3 2 2 2 -3.14874800137716e+02 
3 3 0 0 -5.80119767569959e+00 
3 3 1 0 -1.11644101322913e+01 
3 3 1 1 -3.76003553054603e+01 
3 3 2 0 -1.10522021574874e+01 
3 3 2 1 -5.31749324230291e+01 
3 3 2 2 -1.15809094340818e+02 
3 3 3 0 -1.10069986872513e+01 
3 3 3 1 -5.29574471254533e+01 
3 3 3 2 -1.90478219281664e+02 
3 3 3 3 -4.64095814055967e+02 
