0 0 0 0 None 
0 0 0 1 None 
0 0 0 2 None 
0 0 0 3 None 
0 0 1 0 4.75521172301296e+01 
0 0 1 1 7.95774715459477e+00 
0 0 1 2 -1.07826946302253e+02 
0 0 1 3 -1.13760441973196e+02 
0 0 2 0 2.66071533420992e+01 
0 0 2 1 6.49915840725911e+01 
0 0 2 2 1.16978883172543e+01 
0 0 2 3 -9.70836999396863e+01 
0 0 3 0 5.60541599813724e+00 
0 0 3 1 4.31505124725916e+01 
0 0 3 2 8.25211449487333e+01 
0 0 3 3 1.54698604685322e+01 
0 1 0 0 None 
0 1 0 1 None 
0 1 0 2 None 
0 1 0 3 None 
0 1 1 0 None 
0 1 1 1 None 
0 1 1 2 None 
0 1 1 3 None 
0 1 2 0 8.30858319109830e+01 
0 1 2 1 8.52793376349334e+01 
0 1 2 2 -3.16583389167982e+01 
0 1 2 3 -1.84969290970539e+02 
0 1 3 0 4.21698190073055e+01 
0 1 3 1 1.17133377233802e+02 
0 1 3 2 1.06497470558795e+02 
0 1 3 3 -4.41924567736535e+00 
0 2 0 0 None 
0 2 0 1 None 
0 2 0 2 None 
0 2 0 3 None 
0 2 1 0 1.01918620477472e+02 
0 2 1 1 1.91025716302251e+02 
0 2 1 2 2.03176183981585e+02 
0 2 1 3 5.82933523058668e+01 
0 2 2 0 None 
0 2 2 1 None 
0 2 2 2 None 
0 2 2 3 None 
0 2 3 0 1.30674660118818e+02 
0 2 3 1 1.18081405952910e+02 
0 2 3 2 -5.38233176548409e+01 
0 2 3 3 -1.39994560661507e+02 
0 3 0 0 None 
0 3 0 1 None 
0 3 0 2 None 
0 3 0 3 None 
0 3 1 0 6.08029948477428e+01 
0 3 1 1 1.53346818130859e+02 
0 3 1 2 2.35415461235231e+02 
0 3 1 3 2.21427467623777e+02 
0 3 2 0 1.37858853914354e+02 
0 3 2 1 2.35415461235231e+02 
0 3 2 2 2.77439781725985e+02 
0 3 2 3 3.27881997338792e+02 
0 3 3 0 None 
0 3 3 1 None 
0 3 3 2 None 
0 3 3 3 None 
1 0 0 0 None 
1 0 0 1 None 
1 0 0 2 None 
1 0 0 3 None 
1 0 1 0 None 
1 0 1 1 None 
1 0 1 2 None 
1 0 1 3 None 
1 0 2 0 8.30858319109830e+01 
1 0 2 1 8.52793376349334e+01 
1 0 2 2 -3.16583389167982e+01 
1 0 2 3 -1.84969290970539e+02 
1 0 3 0 4.21698190073055e+01 
1 0 3 1 1.17133377233802e+02 
1 0 3 2 1.06497470558795e+02 
1 0 3 3 -4.41924567736535e+00 
1 1 0 0 4.77464829275686e+00 
1 1 0 1 1.10840080017090e+02 
1 1 0 2 1.91025716302251e+02 
1 1 0 3 2.03550207205085e+02 
1 1 1 0 None 
1 1 1 1 None 
1 1 1 2 None 
1 1 1 3 None 
1 1 2 0 1.91025716302251e+02 
1 1 2 1 3.43831738969895e+02 
1 1 2 2 2.59953073716763e+01 
1 1 2 3 -6.13245371285685e+02 
1 1 3 0 1.05880079964815e+02 
1 1 3 1 2.69145873250761e+02 
1 1 3 2 3.49501319782870e+02 
1 1 3 3 3.65260594395899e+01 
1 2 0 0 -2.51103847553193e+01 
1 2 0 1 2.46362530945363e+01 
1 2 0 2 1.51960026800632e+02 
1 2 0 3 2.35415461235231e+02 
1 2 1 0 None 
1 2 1 1 None 
1 2 1 2 None 
1 2 1 3 None 
1 2 2 0 None 
1 2 2 1 None 
1 2 2 2 None 
1 2 2 3 None 
1 2 3 0 2.35415461235231e+02 
1 2 3 1 4.83620653403252e+02 
1 2 3 2 3.45276743741125e+02 
1 2 3 3 -1.86112263480602e+02 
1 3 0 0 -3.75465498138135e+01 
1 3 0 1 -1.10207493469870e+02 
1 3 0 2 -2.02852324873896e+01 
1 3 0 3 1.99497376292491e+02 
1 3 1 0 None 
1 3 1 1 None 
1 3 1 2 None 
1 3 1 3 None 
1 3 2 0 1.88972955277260e+02 
1 3 2 1 6.19101213504269e+02 
1 3 2 2 9.70232734989788e+02 
1 3 2 3 1.00006855049882e+03 
1 3 3 0 None 
1 3 3 1 None 
1 3 3 2 None 
1 3 3 3 None 
2 0 0 0 None 
2 0 0 1 None 
2 0 0 2 None 
2 0 0 3 None 
2 0 1 0 1.01918620477472e+02 
2 0 1 1 1.91025716302251e+02 
2 0 1 2 2.03176183981585e+02 
2 0 1 3 5.82933523058668e+01 
2 0 2 0 None 
2 0 2 1 None 
2 0 2 2 None 
2 0 2 3 None 
2 0 3 0 1.30674660118818e+02 
2 0 3 1 1.18081405952910e+02 
2 0 3 2 -5.38233176548409e+01 
2 0 3 3 -1.39994560661507e+02 
2 1 0 0 -2.51103847553193e+01 
2 1 0 1 2.46362530945363e+01 
2 1 0 2 1.51960026800632e+02 
2 1 0 3 2.35415461235231e+02 
2 1 1 0 None 
2 1 1 1 None 
2 1 1 2 None 
2 1 1 3 None 
2 1 2 0 None 
2 1 2 1 None 
2 1 2 2 None 
2 1 2 3 None 
2 1 3 0 2.35415461235231e+02 
2 1 3 1 4.83620653403252e+02 
2 1 3 2 3.45276743741125e+02 
2 1 3 3 -1.86112263480602e+02 
2 2 0 0 5.01338070739471e+00 
2 2 0 1 1.01306684533754e+02 
2 2 0 2 1.67147501764469e+02 
2 2 0 3 1.87866366483024e+02 
2 2 1 0 -1.77286697934070e+02 
2 2 1 1 1.85680766940545e+01 
2 2 1 2 6.10034641408639e+02 
2 2 1 3 9.70232734989788e+02 
2 2 2 0 None 
2 2 2 1 None 
2 2 2 2 None 
2 2 2 3 None 
2 2 3 0 3.62653428970395e+02 
2 2 3 1 9.70232734989788e+02 
2 2 3 2 1.26251958232676e+03 
2 2 3 3 6.01605684887361e+01 
2 3 0 0 -1.39557818663299e+01 
2 3 0 1 3.08282151617565e+01 
2 3 0 2 1.34905093864260e+02 
2 3 0 3 1.98018621988315e+02 
2 3 1 0 -1.26115425661731e+02 
2 3 1 1 -1.42591684286414e+02 
2 3 1 2 1.86876588107310e+02 
2 3 1 3 7.44116710594763e+02 
2 3 2 0 None 
2 3 2 1 None 
2 3 2 2 None 
2 3 2 3 None 
2 3 3 0 None 
2 3 3 1 None 
2 3 3 2 None 
2 3 3 3 None 
3 0 0 0 None 
3 0 0 1 None 
3 0 0 2 None 
3 0 0 3 None 
3 0 1 0 6.08029948477428e+01 
3 0 1 1 1.53346818130859e+02 
3 0 1 2 2.35415461235231e+02 
3 0 1 3 2.21427467623777e+02 
3 0 2 0 1.37858853914354e+02 
3 0 2 1 2.35415461235231e+02 
3 0 2 2 2.77439781725985e+02 
3 0 2 3 3.27881997338792e+02 
3 0 3 0 None 
3 0 3 1 None 
3 0 3 2 None 
3 0 3 3 None 
3 1 0 0 -3.75465498138135e+01 
3 1 0 1 -1.10207493469870e+02 
3 1 0 2 -2.02852324873896e+01 
3 1 0 3 1.99497376292491e+02 
3 1 1 0 None 
3 1 1 1 None 
3 1 1 2 None 
3 1 1 3 None 
3 1 2 0 1.88972955277260e+02 
3 1 2 1 6.19101213504269e+02 
3 1 2 2 9.70232734989788e+02 
3 1 2 3 1.00006855049882e+03 
3 1 3 0 None 
3 1 3 1 None 
3 1 3 2 None 
3 1 3 3 None 
3 2 0 0 -1.39557818663299e+01 
3 2 0 1 3.08282151617565e+01 
3 2 0 2 1.34905093864260e+02 
3 2 0 3 1.98018621988315e+02 
3 2 1 0 -1.26115425661731e+02 
3 2 1 1 -1.42591684286414e+02 
3 2 1 2 1.86876588107310e+02 
3 2 1 3 7.44116710594763e+02 
3 2 2 0 None 
3 2 2 1 None 
3 2 2 2 None 
3 2 2 3 None 
