0 0 0 0 -1.07429586587029e+01 
0 1 0 0 3.10122503674758e+00 
0 1 1 0 -5.96831036594608e+00 
0 1 1 1 -1.66547270492000e+01 
0 2 0 0 4.38579450693943e+00 
0 2 1 0 9.28451201037016e+00 
0 2 1 1 1.05583941833727e+01 
0 2 2 0 -5.84894415862715e+00 
0 2 2 1 -1.12562982815283e+01 
0 2 2 2 -1.11431667842979e+01 
0 3 0 0 -6.79444363410575e-01 
0 3 1 0 5.88416079171704e+00 
0 3 1 1 1.95025696904887e+01 
0 3 2 0 1.35917179915561e+01 
0 3 2 1 1.74381823137208e+01 
0 3 2 2 -1.23306569655993e+00 
0 3 3 0 -5.80119767569959e+00 
0 3 3 1 -1.11644101322913e+01 
0 3 3 2 -1.10522021574874e+01 
0 3 3 3 -1.10069986872513e+01 
0 4 0 0 -8.32145999483025e-01 
0 4 1 0 -2.13528763025153e+00 
0 4 1 1 5.90720925558938e+00 
0 4 2 0 7.39839417935960e+00 
0 4 2 1 2.64424015825309e+01 
0 4 2 2 2.61766420578117e+01 
0 4 3 0 1.78940415883129e+01 
0 4 3 1 2.43085405362419e+01 
0 4 3 2 1.50401421221840e+00 
0 4 3 3 -1.09843271931760e+01 
0 4 4 0 -5.77732443423580e+00 
0 4 4 1 -1.11184660576728e+01 
0 4 4 2 -1.10067198440821e+01 
0 4 4 3 -1.09617023963573e+01 
0 4 4 4 -1.09391242006114e+01 
0 5 0 0 -3.29086229770986e-17 
0 5 1 0 -1.57906649755422e+00 
0 5 1 1 -5.64369908409821e+00 
0 5 2 0 -3.57301961076826e+00 
0 5 2 1 6.01674451611586e+00 
0 5 2 2 3.46740189113019e+01 
0 5 3 0 8.89601493097156e+00 
0 5 3 1 3.33847579982238e+01 
0 5 3 2 3.49559102922851e+01 
0 5 3 3 4.85271295092691e+00 
0 5 4 0 2.21942287570064e+01 
0 5 4 1 3.11803536051302e+01 
0 5 4 2 4.22835277583216e+00 
0 5 4 3 -1.09487529501399e+01 
0 5 4 4 -1.09262014268141e+01 
0 5 5 0 -5.76368258197078e+00 
0 5 5 1 -1.10922123007480e+01 
0 5 5 2 -1.09807299507076e+01 
0 5 5 3 -1.09358188015607e+01 
0 5 5 4 -1.09132939191460e+01 
0 5 5 5 -1.09004016595725e+01 
0 6 0 0 -2.19228488474859e-18 
0 6 1 0 5.38584153744307e-18 
0 6 1 1 -3.00774570962709e+00 
0 6 2 0 -2.32074431335898e+00 
0 6 2 1 -9.11864379831483e+00 
0 6 2 2 4.78983504258114e+00 
0 6 3 0 -5.00771369973357e+00 
0 6 3 1 6.11601026504295e+00 
0 6 3 2 4.29322016980227e+01 
0 6 3 3 4.56801379649614e+01 
0 6 4 0 1.03792135973242e+01 
0 6 4 1 4.03195155752283e+01 
0 6 4 2 4.37592379943955e+01 
0 6 4 3 8.20548882223351e+00 
0 6 4 4 -1.09181169259464e+01 
0 6 5 0 2.64933224567865e+01 
0 6 5 1 3.80550837142943e+01 
0 6 5 2 6.94931656533765e+00 
0 6 5 3 -1.09277271846174e+01 
0 6 5 4 -1.09052189687846e+01 
0 6 5 5 -1.08923362484353e+01 
0 6 6 0 -5.75515642430515e+00 
0 6 6 1 -1.10758037026699e+01 
0 6 6 2 -1.09644862673486e+01 
0 6 6 3 -1.09196415548128e+01 
0 6 6 4 -1.08971499932301e+01 
0 6 6 5 -1.08842768050465e+01 
0 6 6 6 -1.08762233249908e+01 
0 7 0 0 -2.48581740345029e-18 
0 7 1 0 -5.65496753157548e-19 
0 7 1 1 7.10871581540751e-17 
0 7 2 0 1.71474289426720e-16 
0 7 2 1 -4.43124436858576e+00 
0 7 2 2 -1.46223603965679e+01 
0 7 3 0 -3.05749963534759e+00 
0 7 3 1 -1.25855661378392e+01 
0 7 3 2 3.55973566445516e+00 
0 7 3 3 5.25330678410574e+01 
0 7 4 0 -6.44142644044268e+00 
0 7 4 1 6.19826548225792e+00 
0 7 4 2 5.11869057607677e+01 
0 7 4 3 5.64451753043105e+01 
0 7 4 4 1.21965738056089e+01 
0 7 5 0 1.18517680766062e+01 
0 7 5 1 4.72466721887255e+01 
0 7 5 2 5.25779760779024e+01 
0 7 5 3 1.15648194102630e+01 
0 7 5 4 -1.08998323451076e+01 
0 7 5 5 -1.08869559881670e+01 
0 7 6 0 3.07917967023073e+01 
0 7 6 1 4.49325273233973e+01 
0 7 6 2 9.66976797232905e+00 
0 7 6 3 -1.09142478071117e+01 
0 7 6 4 -1.08917673552167e+01 
0 7 6 5 -1.08789005257336e+01 
0 7 6 6 -1.08708510236875e+01 
0 7 7 0 -5.74947231919472e+00 
0 7 7 1 -1.10648646372846e+01 
0 7 7 2 -1.09536571451092e+01 
0 7 7 3 -1.09088567236476e+01 
0 7 7 4 -1.08863873759528e+01 
0 7 7 5 -1.08735269020292e+01 
0 7 7 6 -1.08654813760278e+01 
0 7 7 7 -1.08601143807011e+01 
0 8 0 0 -4.44676535501348e-19 
0 8 1 0 -8.42058354117158e-19 
0 8 1 1 7.46466247725859e-18 
0 8 2 0 1.54789552648750e-17 
0 8 2 1 3.51933516735894e-16 
0 8 2 2 -6.53931836764532e+00 
0 8 3 0 1.73301870061398e-16 
0 8 3 1 -5.84772600925258e+00 
0 8 3 2 -2.01166130717026e+01 
